,0x,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y
5,-0.17039044354414462,5.741171752728677,0.7261100378300009,6.774564951238251,-0.24143493935169363,5.717809886724742,-0.17520352598581468,5.746789687747692,-0.8947892126226423,6.890309883342633,-0.18732366485856858,5.758909826620446,-0.17520352598581468,5.746789687747692
6,-0.15269468147010307,5.632407502873378,0.9122050946498106,6.8876120691607285,-0.3280876192233342,5.5550683283758,-0.16399660905827199,5.645864074364985,-0.9961978964924323,6.990002916696998,-0.18872464686426169,5.670592112170974,-0.16399660905827199,5.645864074364985
7,-0.1344995070140461,5.5241426654000945,1.0966829057322678,7.005666130595682,-0.40170981971102,5.4146100788360645,-0.15416874313446546,5.547023787749877,-1.0968649285681595,7.0957336938075475,-0.1937643175781491,5.58661936219356,-0.15416874313446546,5.547023787749877
8,-0.1147512917440327,5.417430868740768,1.2760826342689375,7.124532921254483,-0.42437287217715874,5.333009250375588,-0.14481998647294037,5.4508589417790665,-1.208810754576428,7.2042125582067555,-0.201198278259646,5.507237233565771,-0.14481998647294037,5.4508589417790665
9,-0.09078641768264628,5.314935730872814,1.4530511402465611,7.246206642973615,-0.3013351936421829,5.403870493446972,-0.13390818869791354,5.359094310745413,-1.3325699250614498,7.32525618408529,-0.2087066863598039,5.433892808407302,-0.13390818869791354,5.359094310745413
10,-0.07248494495549984,5.2067771916706205,1.6282732146500825,7.37079515063222,-0.3814334881795829,5.277404760788527,-0.1282596913393643,5.264583721152194,-1.4738393846996567,7.46614680784775,-0.2228968870355806,5.359220916848408,-0.1282596913393643,5.264583721152194
11,-0.053665275383369876,5.09913684931341,1.803004728397273,7.499046416137277,-0.44571622691958346,5.171765522640415,-0.1233440436551197,5.171538822239434,-1.6387024899671176,7.636975471619708,-0.23906991571206768,5.28726469429638,-0.1233440436551197,5.171538822239434
12,-0.034820002542566605,4.9915221102248735,1.9737523459946145,7.627020994546567,-0.5112641668290513,5.0692019101517145,-0.11935176811372669,5.079453503959324,-1.8435224422314322,7.839239815897284,-0.25729065575739507,5.21739239160299,-0.11935176811372669,5.079453503959324
13,-0.008955515615056427,4.890926585223044,2.143037016639422,7.756848359982468,-0.33053363542707015,5.216693214282625,-0.11118202495450816,4.99311738582001,-2.0897211706719494,8.083662616499218,-0.27236882645991034,5.15430418732541,-0.11118202495450816,4.99311738582001
14,0.016858076815852895,4.790280165724613,2.3108452261663013,7.888171447904351,-0.15325218126026277,5.364034811281554,-0.10368088845308147,4.907377898651145,-2.3725888300201876,8.364792870744981,-0.28909159998911427,5.092788610187175,-0.10368088845308147,4.907377898651145
